,name,fulName,id,total_count,error_total,iac_count,error_iac,iacPercent,error_percent,isCriteria2Met
1939,mediawiki-extensions-PurposeCentricSearch,wikimedia/mediawiki-extensions-PurposeCentricSearch,9625488,2,0,0,0,0.0,0,0
1940,operations-software-varnish-vhtcpd,wikimedia/operations-software-varnish-vhtcpd,9622287,31,0,0,0,0.0,0,0
1941,bingle,wikimedia/bingle,9536263,15,0,0,0,0.0,0,0
1942,mediawiki-extensions-MsUpload,wikimedia/mediawiki-extensions-MsUpload,9505354,97,0,0,0,0.0,0,0
1943,mediawiki-extensions-MsLinks,wikimedia/mediawiki-extensions-MsLinks,9505332,72,0,0,0,0.0,0,0
1944,mediawiki-extensions-BreadCrumbs2,wikimedia/mediawiki-extensions-BreadCrumbs2,9505160,14,0,0,0,0.0,0,0
1945,mediawiki-tools-fluoride,wikimedia/mediawiki-tools-fluoride,9504412,8,0,0,0,0.0,0,0
1946,analytics-log2udp2,wikimedia/analytics-log2udp2,9337294,3,0,0,0,0.0,0,0
1947,umapi_client,wikimedia/umapi_client,9307099,17,0,0,0,0.0,0,0
1948,operations-debs-libvpx,wikimedia/operations-debs-libvpx,9293638,894,0,0,0,0.0,0,0
1949,test-gerrit-ping,wikimedia/test-gerrit-ping,9292012,7,0,0,0,0.0,0,0
1950,analytics-snuggle,wikimedia/analytics-snuggle,9247450,151,0,0,0,0.0,0,0
1951,operations-software-varnish-libvmod-netmapper,wikimedia/operations-software-varnish-libvmod-netmapper,9247296,29,0,0,0,0.0,0,0
1952,labs-toollabs,wikimedia/labs-toollabs,9241481,51,0,0,0,0.0,0,0
1953,mediawiki-tools-grabbers,wikimedia/mediawiki-tools-grabbers,9219918,30,0,0,0,0.0,0,0
1954,mediawiki-skins-webplatform,wikimedia/mediawiki-skins-webplatform,9207144,161,0,0,0,0.0,0,0
1955,analytics-limn-mobile-data,wikimedia/analytics-limn-mobile-data,8891317,88,0,0,0,0.0,0,0
1956,operations-debs-ruby-parallel,wikimedia/operations-debs-ruby-parallel,8886429,9,0,0,0,0.0,0,0
1957,operations-debs-ruby-jsduck,wikimedia/operations-debs-ruby-jsduck,8885481,13,0,0,0,0.0,0,0
1958,operations-debs-ruby-execjs,wikimedia/operations-debs-ruby-execjs,8885466,8,0,0,0,0.0,0,0
1959,operations-debs-ruby-dimensions,wikimedia/operations-debs-ruby-dimensions,8885393,8,0,0,0,0.0,0,0
1960,operations-debs-python-flask-login,wikimedia/operations-debs-python-flask-login,8863552,35,0,0,0,0.0,0,0
1961,mediawiki-extensions-DeleteOwn,wikimedia/mediawiki-extensions-DeleteOwn,8855958,64,0,0,0,0.0,0,0
1962,mediawiki-extensions-Thanks,wikimedia/mediawiki-extensions-Thanks,8855946,413,0,0,0,0.0,0,0
1963,operations-debs-flask-login,wikimedia/operations-debs-flask-login,8807047,0,0,0,0,0.0,1,0
1964,limn-debugging-data,wikimedia/limn-debugging-data,8782079,11,0,0,0,0.0,0,0
1965,operations-software-otrs,wikimedia/operations-software-otrs,8734987,5,0,0,0,0.0,0,0
1966,operations-debs-ganglia,wikimedia/operations-debs-ganglia,8730759,401,0,0,0,0.0,0,0
1967,operations-debs-ircecho,wikimedia/operations-debs-ircecho,8712445,12,0,0,0,0.0,0,0
1968,mediawiki-extensions-QueryResult,wikimedia/mediawiki-extensions-QueryResult,8707586,2,0,0,0,0.0,0,0
1969,mediawiki-extensions-OdbcDatabase,wikimedia/mediawiki-extensions-OdbcDatabase,8707541,45,0,0,0,0.0,0,0
1970,mediawiki-rcsub,wikimedia/mediawiki-rcsub,8660735,3,0,0,0,0.0,0,0
1971,integration-junitdiff,wikimedia/integration-junitdiff,8616047,75,0,0,0,0.0,0,0
1972,operations-puppet-cdh4,wikimedia/operations-puppet-cdh4,8607193,69,0,36,0,0.5217391304347826,0,1
1973,limn-fundraising-data,wikimedia/limn-fundraising-data,8561158,7,0,0,0,0.0,0,0
1974,mediawiki-extensions-SelectCategory,wikimedia/mediawiki-extensions-SelectCategory,8486368,101,0,0,0,0.0,0,0
1975,user_metrics,wikimedia/user_metrics,8347446,0,0,0,0,0.0,1,0
1976,operations-software-redactatron,wikimedia/operations-software-redactatron,8302704,13,0,0,0,0.0,0,0
1977,All-Projects,wikimedia/All-Projects,8200711,0,0,0,0,0.0,1,0
1978,mediawiki-skins-mediawiki-strapping,wikimedia/mediawiki-skins-mediawiki-strapping,8169092,76,0,0,0,0.0,0,0
1979,wiktionary-anagrimes,wikimedia/wiktionary-anagrimes,8166532,26,0,0,0,0.0,0,0
1980,mediawiki-extensions-SpellingApi,wikimedia/mediawiki-extensions-SpellingApi,8164733,48,0,0,0,0.0,0,0
1981,operations-debs-osm2pgsql,wikimedia/operations-debs-osm2pgsql,8160698,1,0,0,0,0.0,0,0
1982,operations-debs-mod_tile,wikimedia/operations-debs-mod_tile,8160696,1,0,0,0,0.0,0,0
1983,operations-debs-osm-mapnik-style,wikimedia/operations-debs-osm-mapnik-style,8160697,1,0,0,0,0.0,0,0
1984,mediawiki-extensions-SOLRSearch,wikimedia/mediawiki-extensions-SOLRSearch,8160695,2,0,0,0,0.0,0,0
1985,mediawiki-extensions-MaintenanceShell,wikimedia/mediawiki-extensions-MaintenanceShell,8160692,55,0,0,0,0.0,0,0
1986,limn-editor-engagement-data,wikimedia/limn-editor-engagement-data,8143021,493,0,0,0,0.0,0,0
1987,limn-data,wikimedia/limn-data,8096818,70,0,0,0,0.0,0,0
1988,operations-debs-python-jsonschema,wikimedia/operations-debs-python-jsonschema,8057787,83,0,0,0,0.0,0,0
1989,mediawiki-extensions-Sarcasm,wikimedia/mediawiki-extensions-Sarcasm,8015414,54,0,0,0,0.0,0,0
1990,mediawiki-extensions-NetworkAuth,wikimedia/mediawiki-extensions-NetworkAuth,8015415,58,0,0,0,0.0,0,0
1991,mediawiki-extensions-LightboxGallery,wikimedia/mediawiki-extensions-LightboxGallery,8015413,2,0,0,0,0.0,0,0
1992,mediawiki-tools-dippybird,wikimedia/mediawiki-tools-dippybird,8015411,3,0,0,0,0.0,0,0
1993,mediawiki-extensions-ShareThisWidget,wikimedia/mediawiki-extensions-ShareThisWidget,8015412,2,0,0,0,0.0,0,0
1994,mediawiki-extensions-ContextComments,wikimedia/mediawiki-extensions-ContextComments,8013334,2,0,0,0,0.0,0,0
1995,wikimedia-lobbypop,wikimedia/wikimedia-lobbypop,8013258,37,0,0,0,0.0,0,0
1996,wikimedia-fundraising-tools,wikimedia/wikimedia-fundraising-tools,8013259,142,0,0,0,0.0,0,0
1997,wikimedia-orgchart,wikimedia/wikimedia-orgchart,8013257,75,0,0,0,0.0,0,0
1998,wikimedia-fundraising-PaymentsListeners,wikimedia/wikimedia-fundraising-PaymentsListeners,8013255,2,0,0,0,0.0,0,0
1999,wikimedia-communications-WMBlog,wikimedia/wikimedia-communications-WMBlog,8013253,3,0,0,0,0.0,0,0
2000,wikimedia-fundraising-stomp,wikimedia/wikimedia-fundraising-stomp,8013254,1,0,0,0,0.0,0,0
2001,wikimedia-fundraising,wikimedia/wikimedia-fundraising,8013249,0,0,0,0,0.0,1,0
2002,wikimedia-bugzilla-modifications,wikimedia/wikimedia-bugzilla-modifications,8013248,130,0,0,0,0.0,0,0
2003,wikimedia-bugzilla-wikibugs,wikimedia/wikimedia-bugzilla-wikibugs,8013246,3,0,0,0,0.0,0,0
2004,wikimedia-bots,wikimedia/wikimedia-bots,8013245,0,0,0,0,0.0,1,0
2005,wikimedia-bots-LabsAntiSpamBot,wikimedia/wikimedia-bots-LabsAntiSpamBot,8013244,1,0,0,0,0.0,0,0
2006,translatewiki,wikimedia/translatewiki,8013241,326,0,34,0,0.10429447852760736,0,0
2007,wikimedia,wikimedia/wikimedia,8013240,0,0,0,0,0.0,1,0
2008,sandbox,wikimedia/sandbox,8013236,15,0,0,0,0.0,0,0
2009,qa,wikimedia/qa,8013232,0,0,0,0,0.0,1,0
2010,operations-software-ganglia-logtailer,wikimedia/operations-software-ganglia-logtailer,8013233,0,0,0,0,0.0,1,0
2011,puppet,wikimedia/puppet,8013229,9960,0,3242,0,0.32550200803212853,0,1
2012,operations-software,wikimedia/operations-software,8013227,257,0,0,0,0.0,0,0
2013,operations-mediawiki-config,wikimedia/operations-mediawiki-config,8013225,4456,0,0,0,0.0,0,0
2014,operations-dumps,wikimedia/operations-dumps,8013223,146,0,0,0,0.0,0,0
2015,operations-debs-wikistats,wikimedia/operations-debs-wikistats,8013220,62,0,0,0,0.0,0,0
2016,operations-dns,wikimedia/operations-dns,8013218,236,0,0,0,0.0,0,0
2017,operations-debs-wikimedia-lvs-realserver,wikimedia/operations-debs-wikimedia-lvs-realserver,8013214,16,0,0,0,0.0,0,0
2018,operations-debs-wikimedia-keyring,wikimedia/operations-debs-wikimedia-keyring,8013215,6,0,0,0,0.0,0,0
2019,operations-debs-wikibugs,wikimedia/operations-debs-wikibugs,8013212,2,0,0,0,0.0,0,0
2020,operations-debs-wikimedia-ldap-tools,wikimedia/operations-debs-wikimedia-ldap-tools,8013213,1,0,0,0,0.0,0,0
2021,operations-debs-varnish,wikimedia/operations-debs-varnish,8013207,974,0,0,0,0.0,0,0
2022,operations-debs-udp2log-log4j-java,wikimedia/operations-debs-udp2log-log4j-java,8013208,19,0,0,0,0.0,0,0
2023,operations-debs-search-qa,wikimedia/operations-debs-search-qa,8013205,1,0,0,0,0.0,0,0
2024,PyBal,wikimedia/PyBal,8013202,78,0,0,0,0.0,0,0
2025,operations-debs-rt-authen-externalauth,wikimedia/operations-debs-rt-authen-externalauth,8013200,0,0,0,0,0.0,1,0
2026,operations-debs-nodejs,wikimedia/operations-debs-nodejs,8013198,43,0,0,0,0.0,0,0
2027,operations-debs-nginx,wikimedia/operations-debs-nginx,8013199,42,0,0,0,0.0,0,0
2028,operations-debs-librsvg,wikimedia/operations-debs-librsvg,8013196,208,0,0,0,0.0,0,0
2029,operations-debs-puppet,wikimedia/operations-debs-puppet,8013197,1685,0,92,0,0.05459940652818991,0,0
2030,operations-debs-ircd-ratbox,wikimedia/operations-debs-ircd-ratbox,8013193,546,0,0,0,0.0,0,0
2031,operations-debs-libanon,wikimedia/operations-debs-libanon,8013191,20,0,0,0,0.0,0,0
2032,operations-debs-git-deploy,wikimedia/operations-debs-git-deploy,8013188,13,0,0,0,0.0,0,0
2033,operations-debs-adminbot,wikimedia/operations-debs-adminbot,8013184,20,0,0,0,0.0,0,0
2034,operations-debs,wikimedia/operations-debs,8013185,1,0,0,0,0.0,0,0
2035,mediawiki-extensions-UIFeedback,wikimedia/mediawiki-extensions-UIFeedback,8013179,30,0,0,0,0.0,0,0
2036,mediawiki-extensions-ThrottleOverride,wikimedia/mediawiki-extensions-ThrottleOverride,8013178,101,0,0,0,0.0,0,0
2037,mediawiki-extensions-SemanticWebBrowser,wikimedia/mediawiki-extensions-SemanticWebBrowser,8013176,124,0,0,0,0.0,0,0
2038,mediawiki-extensions-TemplateData,wikimedia/mediawiki-extensions-TemplateData,8013177,288,0,0,0,0.0,0,0
2039,mediawiki-extensions-PDBHandler,wikimedia/mediawiki-extensions-PDBHandler,8013174,2,0,0,0,0.0,0,0
2040,mediawiki-extensions-MultiMaps,wikimedia/mediawiki-extensions-MultiMaps,8013172,88,0,0,0,0.0,0,0
2041,mediawiki-extensions-NoTitle,wikimedia/mediawiki-extensions-NoTitle,8013173,65,0,0,0,0.0,0,0
2042,mediawiki-extensions-JsonData,wikimedia/mediawiki-extensions-JsonData,8013171,51,0,0,0,0.0,0,0
2043,mediawiki-extensions-JsonData-JsonSchema,wikimedia/mediawiki-extensions-JsonData-JsonSchema,8013170,0,0,0,0,0.0,1,0
2044,labs-qmwbot,wikimedia/labs-qmwbot,8013066,3,0,0,0,0.0,0,0
2045,labs-nagios-builder,wikimedia/labs-nagios-builder,8013064,19,0,0,0,0.0,0,0
2046,labs-maps,wikimedia/labs-maps,8013062,86,0,2,0,0.023255813953488372,0,0
2047,labs-centralauth,wikimedia/labs-centralauth,8013059,2,0,0,0,0.0,0,0
2048,integration-zuul,wikimedia/integration-zuul,8013056,258,0,0,0,0.0,0,0
2049,integration-jenkins,wikimedia/integration-jenkins,8013051,2,0,0,0,0.0,0,0
2050,integration-docroot,wikimedia/integration-docroot,8013047,92,0,0,0,0.0,0,0
2051,integration,wikimedia/integration,8013045,0,0,0,0,0.0,1,0
2052,integration-doc,wikimedia/integration-doc,8013046,6,0,0,0,0.0,0,0
2053,mediawiki-extensions-GoogleSiteSearch,wikimedia/mediawiki-extensions-GoogleSiteSearch,8012897,71,0,0,0,0.0,0,0
2054,glam-gwtoolset,wikimedia/glam-gwtoolset,8012896,0,0,0,0,0.0,1,0
2055,apps-mobile,wikimedia/apps-mobile,8012894,0,0,0,0,0.0,1,0
2056,apps-mobile-WikiLovesMonuments,wikimedia/apps-mobile-WikiLovesMonuments,8012895,108,0,0,0,0.0,0,0
2057,apps,wikimedia/apps,8012893,0,0,0,0,0.0,1,0
2058,analytics-wikistats,wikimedia/analytics-wikistats,8012773,1188,0,0,0,0.0,0,0
2059,analytics-udplog,wikimedia/analytics-udplog,8012771,78,0,0,0,0.0,0,0
2060,analytics-webstatscollector,wikimedia/analytics-webstatscollector,8012772,36,0,0,0,0.0,0,0
2061,analytics-udp-filters,wikimedia/analytics-udp-filters,8012770,57,0,0,0,0.0,0,0
2062,analytics-tools-kripke,wikimedia/analytics-tools-kripke,8012769,51,0,0,0,0.0,0,0
2063,analytics-reportcard-data,wikimedia/analytics-reportcard-data,8012767,432,0,0,0,0.0,0,0
2064,analytics-reportcard,wikimedia/analytics-reportcard,8012766,1123,0,0,0,0.0,0,0
2065,analytics-libcidr,wikimedia/analytics-libcidr,8012763,104,0,0,0,0.0,0,0
2066,analytics-libanon,wikimedia/analytics-libanon,8012762,121,0,0,0,0.0,0,0
2067,analytics-global-dev-dashboard,wikimedia/analytics-global-dev-dashboard,8012755,107,0,0,0,0.0,0,0
2068,analytics-gerrit-stats-data,wikimedia/analytics-gerrit-stats-data,8012752,1358,0,0,0,0.0,0,0
2069,analytics-glass,wikimedia/analytics-glass,8012754,13,0,0,0,0.0,0,0
2070,analytics-editor-geocoding,wikimedia/analytics-editor-geocoding,8012750,19,0,0,0,0.0,0,0
2071,analytics-asana-stats,wikimedia/analytics-asana-stats,8012747,13,0,0,0,0.0,0,0
2072,analytics,wikimedia/analytics,8012744,3,0,0,0,0.0,0,0
2073,riemann-jmx,wikimedia/riemann-jmx,7920882,0,0,0,0,0.0,1,0
2074,kraken,wikimedia/kraken,7826526,393,0,0,0,0.0,0,0
2075,mediawiki-vagrant,wikimedia/mediawiki-vagrant,7806207,1662,0,509,0,0.3062575210589651,0,1
2076,aosp-morelangs-ime,wikimedia/aosp-morelangs-ime,7633331,975,0,0,0,0.0,0,0
2077,aosp-morelangs-ime-dictionaries,wikimedia/aosp-morelangs-ime-dictionaries,7633314,0,0,0,0,0.0,1,0
2078,java-morelangs,wikimedia/java-morelangs,7633307,0,0,0,0,0.0,1,0
2079,mediawiki-extensions-NamespaceRelations,wikimedia/mediawiki-extensions-NamespaceRelations,7547696,50,0,0,0,0.0,0,0
2080,mediawiki-extensions-PHPExcel,wikimedia/mediawiki-extensions-PHPExcel,7547693,2,0,0,0,0.0,0,0
2081,mediawiki-extensions-SwedishCollation,wikimedia/mediawiki-extensions-SwedishCollation,7547688,2,0,0,0,0.0,0,0
2082,mediawiki-extensions-Polyglot,wikimedia/mediawiki-extensions-Polyglot,7547540,53,0,0,0,0.0,0,0
2083,mediawiki-extensions-PageCreationNotif,wikimedia/mediawiki-extensions-PageCreationNotif,7547434,60,0,0,0,0.0,0,0
2084,mediawiki-extensions-Numbertext,wikimedia/mediawiki-extensions-Numbertext,7547290,100,0,0,0,0.0,0,0
2085,mediawiki-extensions-InviteSignup,wikimedia/mediawiki-extensions-InviteSignup,7547024,100,0,0,0,0.0,0,0
2086,mediawiki-extensions-Git2Pages,wikimedia/mediawiki-extensions-Git2Pages,7546913,54,0,0,0,0.0,0,0
2087,mediawiki-extensions-Disambiguator,wikimedia/mediawiki-extensions-Disambiguator,7546807,144,0,0,0,0.0,0,0
2088,mediawiki-extensions-CategoryMagicWords,wikimedia/mediawiki-extensions-CategoryMagicWords,7546632,2,0,0,0,0.0,0,0
2089,mediawiki-tools-bundles,wikimedia/mediawiki-tools-bundles,7502978,2,0,0,0,0.0,0,0
2090,mediawiki-tools-Cite4Wiki,wikimedia/mediawiki-tools-Cite4Wiki,7502970,2,0,0,0,0.0,0,0
2091,mediawiki-extensions-WikiLexicalData,wikimedia/mediawiki-extensions-WikiLexicalData,7502962,564,0,0,0,0.0,0,0
2092,mediawiki-extensions-TwitterCards,wikimedia/mediawiki-extensions-TwitterCards,7502954,48,0,0,0,0.0,0,0
2093,limn-deploy,wikimedia/limn-deploy,7412630,9,0,0,0,0.0,0,0
2094,dClass,wikimedia/dClass,7325379,0,0,0,0,0.0,1,0
2095,php-wikidiff2,wikimedia/php-wikidiff2,7171303,67,0,0,0,0.0,0,0
2096,mediawiki-extensions-PGFTikZ,wikimedia/mediawiki-extensions-PGFTikZ,7155677,48,0,0,0,0.0,0,0
2097,mediawiki-extensions-NavigationTiming,wikimedia/mediawiki-extensions-NavigationTiming,7155669,59,0,0,0,0.0,0,0
2098,mediawiki-extensions-MyVariables,wikimedia/mediawiki-extensions-MyVariables,7155655,53,0,0,0,0.0,0,0
2099,mediawiki-extensions-MobileSections,wikimedia/mediawiki-extensions-MobileSections,7155649,2,0,0,0,0.0,0,0
2100,mediawiki-extensions-MagicNoCache,wikimedia/mediawiki-extensions-MagicNoCache,7155642,51,0,0,0,0.0,0,0
2101,mediawiki-extensions-PerPageLicense,wikimedia/mediawiki-extensions-PerPageLicense,7155524,41,0,0,0,0.0,0,0
2102,mediawiki-extensions-TemplateSandbox,wikimedia/mediawiki-extensions-TemplateSandbox,7155515,184,0,0,0,0.0,0,0
2103,mediawiki-extensions-TimelineTable,wikimedia/mediawiki-extensions-TimelineTable,7155497,45,0,0,0,0.0,0,0
2104,mediawiki-extensions-SecureSessions,wikimedia/mediawiki-extensions-SecureSessions,7155488,67,0,0,0,0.0,0,0
2105,mediawiki-extensions-GuidedTour,wikimedia/mediawiki-extensions-GuidedTour,7155485,148,0,0,0,0.0,0,0
2106,mediawiki-extensions-GettingStarted,wikimedia/mediawiki-extensions-GettingStarted,7155453,177,0,0,0,0.0,0,0
2107,mediawiki-extensions-EImage,wikimedia/mediawiki-extensions-EImage,7155437,2,0,0,0,0.0,0,0
2108,mediawiki-extensions-CharRangeSpan,wikimedia/mediawiki-extensions-CharRangeSpan,7155421,56,0,0,0,0.0,0,0
2109,java-mwapi,wikimedia/java-mwapi,6944784,16,0,0,0,0.0,0,0
2110,android-mwlogin,wikimedia/android-mwlogin,6944769,0,0,0,0,0.0,1,0
2111,puppet-storm,wikimedia/puppet-storm,6872941,12,0,6,0,0.5,0,1
2112,mediawiki-extensions-LogoFunctions,wikimedia/mediawiki-extensions-LogoFunctions,6786596,78,0,0,0,0.0,0,0
2113,mediawiki-extensions-Editcount,wikimedia/mediawiki-extensions-Editcount,6786591,178,0,0,0,0.0,0,0
2114,mediawiki-extensions-RandomImage,wikimedia/mediawiki-extensions-RandomImage,6786589,84,0,0,0,0.0,0,0
2115,mediawiki-extensions-DPLforum,wikimedia/mediawiki-extensions-DPLforum,6786581,131,0,0,0,0.0,0,0
2116,mediawiki-extensions-NewestPages,wikimedia/mediawiki-extensions-NewestPages,6786578,168,0,0,0,0.0,0,0
2117,mediawiki-extensions-Contributors,wikimedia/mediawiki-extensions-Contributors,6786574,195,0,0,0,0.0,0,0
2118,mediawiki-extensions-WhoIsWatching,wikimedia/mediawiki-extensions-WhoIsWatching,6786428,116,0,0,0,0.0,0,0
2119,kraken-puppet,wikimedia/kraken-puppet,6766300,21,0,15,0,0.7142857142857143,0,1
2120,mediawiki-tools,wikimedia/mediawiki-tools,6581872,0,0,0,0,0.0,1,0
2121,mediawiki-tools-upload,wikimedia/mediawiki-tools-upload,6581874,0,0,0,0,0.0,1,0
2122,mediawiki-skins,wikimedia/mediawiki-skins,6581870,5,0,0,0,0.0,0,0
2123,mediawiki-extensions-SemanticImageAnnotator,wikimedia/mediawiki-extensions-SemanticImageAnnotator,6581675,60,0,0,0,0.0,0,0
2124,mediawiki-tools-release,wikimedia/mediawiki-tools-release,6495922,110,0,0,0,0.0,0,0
2125,mediawiki-tools-upload-PhotoUpload,wikimedia/mediawiki-tools-upload-PhotoUpload,6495923,1,0,0,0,0.0,0,0
2126,mediawiki-tools-mwdumper,wikimedia/mediawiki-tools-mwdumper,6495921,57,0,0,0,0.0,0,0
2127,mediawiki-tools-codesniffer,wikimedia/mediawiki-tools-codesniffer,6495919,368,0,0,0,0.0,0,0
2128,mediawiki-tools-commonshelper2,wikimedia/mediawiki-tools-commonshelper2,6495920,8,0,0,0,0.0,0,0
2129,mediawiki-skins-erudite,wikimedia/mediawiki-skins-erudite,6495917,112,0,0,0,0.0,0,0
2130,mediawiki-developer-utils,wikimedia/mediawiki-developer-utils,6495918,27,0,0,0,0.0,0,0
2131,php-wmerrors,wikimedia/php-wmerrors,6495916,11,0,0,0,0.0,0,0
2132,mediawiki-php-NativePreprocessor,wikimedia/mediawiki-php-NativePreprocessor,6495913,13,0,0,0,0.0,0,0
2133,php-luasandbox,wikimedia/php-luasandbox,6495914,83,0,0,0,0.0,0,0
2134,mediawiki-packages-WPI,wikimedia/mediawiki-packages-WPI,6495911,78,0,0,0,0.0,0,0
2135,mediawiki-extensions-wikihiero,wikimedia/mediawiki-extensions-wikihiero,6495909,1183,0,0,0,0.0,0,0
2136,mediawiki-extensions-timeline,wikimedia/mediawiki-extensions-timeline,6495907,141,0,0,0,0.0,0,0
2137,mediawiki-extensions-intersection,wikimedia/mediawiki-extensions-intersection,6495902,146,0,0,0,0.0,0,0
2138,mediawiki-extensions-examples,wikimedia/mediawiki-extensions-examples,6495899,38,0,0,0,0.0,0,0
2139,mediawiki-extensions-googleAnalytics,wikimedia/mediawiki-extensions-googleAnalytics,6495901,60,0,0,0,0.0,0,0
2140,mediawiki-extensions-cldr,wikimedia/mediawiki-extensions-cldr,6495898,311,0,0,0,0.0,0,0
2141,mediawiki-extensions-WindowsAzureStorage,wikimedia/mediawiki-extensions-WindowsAzureStorage,6495895,61,0,0,0,0.0,0,0
2142,mediawiki-extensions-YouTube,wikimedia/mediawiki-extensions-YouTube,6495896,59,0,0,0,0.0,0,0
2143,mediawiki-extensions-WikimediaMaintenance,wikimedia/mediawiki-extensions-WikimediaMaintenance,6495887,55,0,0,0,0.0,0,0
2144,mediawiki-extensions-WikimediaMessages,wikimedia/mediawiki-extensions-WikimediaMessages,6495889,1817,0,0,0,0.0,0,0
2145,mediawiki-extensions-WikimediaIncubator,wikimedia/mediawiki-extensions-WikimediaIncubator,6495886,361,0,0,0,0.0,0,0
2146,Wikibase,wikimedia/Wikibase,6495879,5313,0,0,0,0.0,0,0
2147,mediawiki-extensions-WikiObjectModel,wikimedia/mediawiki-extensions-WikiObjectModel,6495876,3,0,0,0,0.0,0,0
2148,mediawiki-extensions-WikiTextLoggedInOut,wikimedia/mediawiki-extensions-WikiTextLoggedInOut,6495878,86,0,0,0,0.0,0,0
2149,mediawiki-extensions-WikiLove,wikimedia/mediawiki-extensions-WikiLove,6495874,368,0,0,0,0.0,0,0
2150,mediawiki-extensions-WikiLovesMonuments,wikimedia/mediawiki-extensions-WikiLovesMonuments,6495875,108,0,0,0,0.0,0,0
2151,mediawiki-extensions-WikiFarm,wikimedia/mediawiki-extensions-WikiFarm,6495871,2,0,0,0,0.0,0,0
2152,mediawiki-extensions-WikiForum,wikimedia/mediawiki-extensions-WikiForum,6495873,230,0,0,0,0.0,0,0
2153,mediawiki-extensions-WikiEditor,wikimedia/mediawiki-extensions-WikiEditor,6495870,319,0,0,0,0.0,0,0
2154,mediawiki-extensions-WikiCategoryTagCloud,wikimedia/mediawiki-extensions-WikiCategoryTagCloud,6495869,49,0,0,0,0.0,0,0
2155,mediawiki-extensions-Widgets,wikimedia/mediawiki-extensions-Widgets,6495867,81,0,0,0,0.0,0,0
2156,mediawiki-extensions-WikiArticleFeeds,wikimedia/mediawiki-extensions-WikiArticleFeeds,6495868,75,0,0,0,0.0,0,0
2157,mediawiki-extensions-WhiteSpace,wikimedia/mediawiki-extensions-WhiteSpace,6495864,57,0,0,0,0.0,0,0
2158,mediawiki-extensions-WhitelistPages,wikimedia/mediawiki-extensions-WhitelistPages,6495866,51,0,0,0,0.0,0,0
2159,mediawiki-extensions-WebChat,wikimedia/mediawiki-extensions-WebChat,6495862,94,0,0,0,0.0,0,0
2160,mediawiki-extensions-VisualWiki,wikimedia/mediawiki-extensions-VisualWiki,6495860,2,0,0,0,0.0,0,0
2161,mediawiki-extensions-VoteNY,wikimedia/mediawiki-extensions-VoteNY,6495861,99,0,0,0,0.0,0,0
2162,mediawiki-extensions-VipsScaler,wikimedia/mediawiki-extensions-VipsScaler,6495857,122,0,0,0,0.0,0,0
2163,mediawiki-extensions-VisualEditor,wikimedia/mediawiki-extensions-VisualEditor,6495859,1390,0,0,0,0.0,0,0
2164,mediawiki-extensions-Video,wikimedia/mediawiki-extensions-Video,6495855,255,0,0,0,0.0,0,0
2165,mediawiki-extensions-Variables,wikimedia/mediawiki-extensions-Variables,6495853,59,0,0,0,0.0,0,0
2166,mediawiki-extensions-UserOptionStats,wikimedia/mediawiki-extensions-UserOptionStats,6495850,107,0,0,0,0.0,0,0
2167,mediawiki-extensions-UserThrottle,wikimedia/mediawiki-extensions-UserThrottle,6495851,75,0,0,0,0.0,0,0
2168,mediawiki-extensions-UserFunctions,wikimedia/mediawiki-extensions-UserFunctions,6495848,56,0,0,0,0.0,0,0
2169,mediawiki-extensions-UserMerge,wikimedia/mediawiki-extensions-UserMerge,6495849,134,0,0,0,0.0,0,0
2170,mediawiki-extensions-UploadWizard,wikimedia/mediawiki-extensions-UploadWizard,6495845,445,0,0,0,0.0,0,0
2171,mediawiki-extensions-UrlGetParameters,wikimedia/mediawiki-extensions-UrlGetParameters,6495846,50,0,0,0,0.0,0,0
2172,mediawiki-extensions-UploadBlacklist,wikimedia/mediawiki-extensions-UploadBlacklist,6495842,97,0,0,0,0.0,0,0
2173,mediawiki-extensions-UniversalLanguageSelector,wikimedia/mediawiki-extensions-UniversalLanguageSelector,6495841,1403,0,0,0,0.0,0,0
2174,mediawiki-extensions-UnicodeConverter,wikimedia/mediawiki-extensions-UnicodeConverter,6495839,113,0,0,0,0.0,0,0
2175,mediawiki-extensions-TrustedXFF,wikimedia/mediawiki-extensions-TrustedXFF,6495835,96,0,0,0,0.0,0,0
2176,mediawiki-extensions-TweetANew,wikimedia/mediawiki-extensions-TweetANew,6495836,86,0,0,0,0.0,0,0
2177,mediawiki-extensions-TranslateSvg,wikimedia/mediawiki-extensions-TranslateSvg,6495832,149,0,0,0,0.0,0,0
2178,mediawiki-extensions-TranslationNotifications,wikimedia/mediawiki-extensions-TranslationNotifications,6495833,184,0,0,0,0.0,0,0
2179,mediawiki-extensions-TorBlock,wikimedia/mediawiki-extensions-TorBlock,6495829,145,0,0,0,0.0,0,0
2180,mediawiki-extensions-Translate,wikimedia/mediawiki-extensions-Translate,6495831,1779,0,0,0,0.0,0,0
2181,mediawiki-extensions-TocTree,wikimedia/mediawiki-extensions-TocTree,6495828,75,0,0,0,0.0,0,0
2182,mediawiki-extensions-TitleBlacklist,wikimedia/mediawiki-extensions-TitleBlacklist,6495826,109,0,0,0,0.0,0,0
2183,mediawiki-extensions-TitleKey,wikimedia/mediawiki-extensions-TitleKey,6495827,99,0,0,0,0.0,0,0
