org,file_,URL,File,Require,Ensure,Include,Attribute,Hard_coded_string,Command,File_mode,SSH_KEY,Lines_of_code,Comment,defect_status
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/availability_zone.pp,0,0,0,0,0,3,0,0,0,0,43,18,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-infrastructure-alerting/deployment_scripts/puppet/manifests/nagios_dashboard_url.pp,5,0,0,0,0,2,7,1,0,0,42,13,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-monasca/manifests/kafka/topics.pp,0,0,0,0,0,12,6,2,0,0,42,18,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-oslo/manifests/messaging/default.pp,0,0,0,0,0,3,0,0,0,0,42,27,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-barbican/manifests/keystone/notification.pp,0,0,0,0,0,5,0,0,0,0,42,26,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-barbican/manifests/quota.pp,0,0,0,0,0,5,0,0,0,0,42,26,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-mistral/manifests/policy.pp,0,0,0,0,0,2,5,0,0,0,41,25,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-zaqar/manifests/policy.pp,0,0,0,0,0,2,5,0,0,0,41,25,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/drivers/deploy.pp,1,0,0,0,0,0,0,0,0,0,40,24,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/collectd/libvirt.pp,1,0,0,0,0,3,2,0,0,0,40,27,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-designate/manifests/policy.pp,0,0,0,0,0,1,5,0,0,0,40,26,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-manila/manifests/backend/glusterfs.pp,0,0,0,0,0,4,3,0,0,0,39,24,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-aodh/manifests/policy.pp,0,0,0,0,0,2,5,0,0,0,39,25,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack/manifests/ha/haproxy_restart.pp,0,0,0,0,0,14,10,1,1,1,39,26,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/vip_hosts.pp,1,0,0,0,0,0,0,0,0,0,39,33,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-influxdb-grafana/deployment_scripts/puppet/modules/lma_monitoring_analytics/manifests/influxdb.pp,1,0,0,0,0,8,0,0,0,0,38,15,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-barbican/manifests/config.pp,0,0,0,0,0,2,2,0,0,0,38,28,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceilometer/manifests/config.pp,0,0,0,0,0,2,2,0,0,0,38,27,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/quota.pp,0,0,0,0,0,4,0,0,0,0,37,23,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-vitrage/manifests/params.pp,0,0,0,0,0,0,19,0,0,0,37,4,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-gnocchi/manifests/storage/file.pp,1,0,0,0,0,2,2,0,0,0,37,26,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-monasca/manifests/kafka/config.pp,0,0,0,0,0,0,0,0,0,0,36,29,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-gnocchi/manifests/config.pp,0,0,0,0,0,2,2,0,0,0,36,25,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ec2api/manifests/config.pp,0,0,0,0,0,2,2,0,0,0,36,25,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-aodh/manifests/config.pp,0,0,0,0,0,2,2,0,0,0,36,25,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-magnum/manifests/config.pp,0,0,0,0,0,2,2,0,0,0,36,25,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-vitrage/manifests/config.pp,0,0,0,0,0,2,2,0,0,0,36,25,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/collectd/apache.pp,2,0,0,0,0,2,0,0,0,0,36,14,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/packstack/packstack/puppet/modules/packstack/manifests/trove.pp,0,0,0,0,0,18,12,0,0,0,36,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/config.pp,0,0,0,0,0,2,2,0,0,0,36,25,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-sahara/manifests/config.pp,0,0,0,0,0,2,2,0,0,0,36,25,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/collectd/libvirt_check.pp,1,0,0,0,0,1,0,0,0,0,36,24,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceph/manifests/profile/client.pp,1,0,0,0,0,1,0,0,0,0,35,22,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-elasticsearch-kibana/deployment_scripts/puppet/modules/lma_logging_analytics/manifests/es_template.pp,1,0,0,0,0,3,4,0,0,0,35,15,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/openstack_haproxy/openstack_haproxy_ironic.pp,0,0,0,0,0,7,9,0,0,0,35,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/collectd/memcached.pp,1,0,0,0,0,3,1,0,0,0,35,14,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/merge_yaml/tests/test_yaml_settings.pp,0,0,0,0,0,9,8,0,0,0,34,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/drivers/ssh.pp,1,0,0,0,0,1,0,0,0,0,34,22,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-trove/manifests/policy.pp,0,0,0,0,0,2,3,0,0,0,33,19,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-elasticsearch-kibana/deployment_scripts/puppet/manifests/check_environment_configuration.pp,1,0,0,0,0,0,2,0,0,0,32,14,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceph/manifests/osds.pp,1,0,0,0,0,0,0,0,0,0,32,29,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceph/manifests/conf.pp,1,0,0,0,0,0,0,0,0,0,32,29,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/ceilometer.pp,1,0,0,0,0,2,1,0,0,0,31,21,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-manila/deployment_scripts/puppet/manifests/keystone.pp,0,0,0,0,0,7,6,0,0,0,31,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/policy.pp,0,0,0,0,0,2,2,0,0,0,31,15,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-manila/manifests/network/neutron_single_network.pp,0,0,0,0,0,3,1,0,0,0,31,17,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-6wind-virtual-accelerator/deployment_scripts/puppet/modules/virtual_accelerator/manifests/init.pp,0,0,0,0,0,1,2,0,0,0,30,2,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-cookiecutter/puppet-{{cookiecutter.project_name}}/manifests/config.pp,0,0,0,0,0,2,2,0,0,0,30,22,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/kernel.pp,1,0,0,0,0,0,1,0,0,0,30,19,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-manila/deployment_scripts/puppet/manifests/haproxy.pp,0,0,0,0,0,8,7,0,0,0,30,2,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-congress/manifests/config.pp,0,0,0,0,0,2,2,0,0,0,30,22,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-ironic/deployment_scripts/puppet/modules/ironic/manifests/config.pp,0,0,0,0,0,2,2,0,0,0,30,22,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceph/manifests/profile/osd.pp,1,0,0,0,0,1,0,0,0,0,29,22,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-oslo/manifests/middleware.pp,0,0,0,0,0,2,0,0,0,0,29,19,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/manifests/dnsmasq/dhcp_range.pp,0,1,0,0,0,4,8,0,1,1,29,10,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/storage/disks.pp,1,0,0,0,0,0,0,0,0,0,29,26,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/trusted_cas.pp,1,0,0,0,0,0,0,0,0,0,28,23,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-monasca/manifests/checks/instances/solidfire.pp,0,0,0,0,0,3,2,0,0,0,27,15,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-zaqar/manifests/transport/websocket.pp,0,0,0,0,0,3,0,0,0,0,27,14,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-influxdb-grafana/deployment_scripts/puppet/modules/lma_monitoring_analytics/manifests/params.pp,2,0,0,0,0,0,7,0,0,0,26,15,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/packstack/packstack/puppet/modules/packstack/manifests/heat.pp,3,0,0,0,0,9,8,0,0,0,25,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-glance/examples/glance_multi_store.pp,0,0,0,0,0,8,5,0,0,0,25,8,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-keystone/manifests/federation/openidc_httpd_configuration.pp,0,0,0,0,0,3,1,0,0,0,25,13,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/collectd/ceph_osd.pp,1,0,0,0,0,1,1,0,0,0,24,14,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/wait_for_backend.pp,0,0,0,0,0,0,0,0,0,0,24,15,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/init.pp,1,0,0,0,0,0,0,0,0,0,23,19,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/vmware/manifests/network/neutron.pp,1,0,0,0,0,0,0,0,0,0,23,19,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-cisco-aci/deployment_scripts/puppet/modules/apic/manifests/params.pp,0,0,0,0,0,0,7,0,0,0,23,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-octavia/manifests/db/sync.pp,0,0,0,0,0,5,3,1,0,0,23,10,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-midonet/deployment_scripts/puppet/manifests/midonet-enable-ip-forward.pp,1,0,0,0,0,3,2,1,0,0,23,13,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-manila/manifests/backends.pp,0,0,0,0,0,1,0,0,0,0,22,12,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack/manifests/reserved_ports.pp,1,0,0,0,0,1,1,0,0,0,22,17,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-ironic/deployment_scripts/puppet/manifests/network-ovs.pp,0,0,0,0,0,5,6,0,0,0,21,2,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-zaqar/manifests/transport/wsgi.pp,0,0,0,0,0,2,0,0,0,0,21,10,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-purestorage-cinder/deployment_scripts/puppet/manifests/compute.pp,1,0,0,0,0,1,1,0,0,0,20,15,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/virtual_ips/public_vip_ping.pp,0,0,0,0,0,1,4,0,0,0,20,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/tweaks/manifests/apache_wrappers.pp,1,0,0,0,0,3,3,0,0,0,18,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-oslo/manifests/versionedobjects.pp,0,0,0,0,0,1,0,0,0,0,18,13,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-cisco-aci/deployment_scripts/puppet/modules/gbp/manifests/config.pp,0,0,0,0,0,10,9,0,0,0,17,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/examples/rabbitmq.pp,0,0,0,0,0,6,1,0,0,0,16,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-midonet/manifests/resources/interface_up.pp,0,0,0,0,0,2,0,1,0,0,16,5,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/cgroups/cgroups.pp,0,0,0,0,0,1,1,0,0,0,15,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/packstack/packstack/puppet/modules/packstack/manifests/neutron/lbaas.pp,0,0,0,0,0,7,5,0,0,0,15,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/connectivity-checker.pp,0,0,0,0,0,5,4,0,0,0,13,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-opendaylight/deployment_scripts/puppet/modules/opendaylight/manifests/init.pp,0,0,0,0,0,0,3,0,0,0,12,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/vmware/cinder_vmware.pp,0,0,0,0,0,0,1,0,0,0,12,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-opendaylight/deployment_scripts/puppet/modules/opendaylight/manifests/vxgpe.pp,0,0,0,0,0,6,4,0,0,0,12,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-manila/deployment_scripts/puppet/manifests/init_controller.pp,0,0,0,0,0,4,4,0,0,0,12,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ceph/ceph_ready_check.pp,0,0,0,0,0,3,2,1,0,0,12,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-rally/examples/rally.pp,1,0,0,0,0,4,3,0,0,0,11,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/dns/dns_client.pp,0,0,0,0,0,1,1,0,0,0,11,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/generate_vms/vm_config.pp,0,1,0,0,0,3,4,0,0,0,10,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/examples/mcollective.pp,0,0,0,0,0,3,0,0,0,0,9,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-mellanox/deployment_scripts/puppet/manifests/iser_rename.pp,0,0,0,0,0,2,2,0,0,0,8,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/haproxy/manifests/balancermember/collect_exported.pp,0,0,0,0,0,0,0,0,0,0,8,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-nsx-t/deployment_scripts/puppet/modules/nsxt/manifests/params.pp,0,0,0,0,0,0,5,0,0,0,7,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/packstack/packstack/puppet/modules/packstack/manifests/nova/conductor.pp,0,0,0,0,0,2,1,0,0,0,7,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-network/agents/l3.pp,0,0,0,0,0,0,0,0,0,0,5,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/sysfs/manifests/params.pp,0,0,0,0,0,0,3,0,0,0,5,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/test_controller.pp,0,1,0,0,0,1,0,0,0,0,5,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/murano/upload_murano_package.pp,0,0,0,0,0,0,0,0,0,0,3,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-network/routers.pp,0,0,0,0,0,0,0,0,0,0,2,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/glance/keystone.pp,0,0,0,0,0,0,0,0,0,0,2,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/keystone/workloads_collector_remove.pp,0,0,0,0,0,0,0,0,0,0,2,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/roles/enable_compute.pp,0,0,0,0,0,0,0,0,0,0,2,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/cgroups/cgroups.pp,0,0,0,0,0,0,0,0,0,0,2,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/cluster-vrouter/cluster-vrouter.pp,0,0,0,0,0,0,0,0,0,0,2,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-opendaylight/deployment_scripts/puppet/manifests/hiera-override.pp,0,0,0,0,0,0,0,0,0,0,2,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-haproxy/openstack-haproxy.pp,0,0,0,0,0,0,0,0,0,0,1,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ntp/timesync.pp,0,0,0,0,0,0,0,0,0,0,1,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/dns/dns-client.pp,0,0,0,0,0,0,0,0,0,0,1,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/umm/umm.pp,0,0,0,0,0,0,0,0,0,0,1,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/provision/build_image.pp,0,0,0,0,0,0,0,0,0,0,1,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/cluster/manifests/params.pp,0,0,0,0,0,0,0,0,0,0,1,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-manila/deployment_scripts/puppet/manifests/notify.pp,0,0,0,0,0,0,0,0,0,0,1,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/install_ssh_keys.pp,0,0,0,0,0,0,0,0,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/haproxy.pp,7,0,0,0,1,263,193,0,11,11,980,290,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ec2api/manifests/api.pp,0,0,0,1,1,47,3,0,0,0,357,226,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/keystone/auth.pp,18,0,0,0,1,31,29,0,0,2,332,150,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-keystone/manifests/resource/authtoken.pp,1,0,0,0,1,11,1,0,0,0,327,218,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/manifests/hiera_override.pp,1,1,0,1,1,4,32,0,0,0,249,13,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/server/notifications.pp,5,0,0,0,1,21,11,0,0,0,228,119,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-keystone/manifests/resource/service_identity.pp,2,0,0,0,1,0,4,0,0,0,216,109,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/quota.pp,0,0,0,0,1,17,16,0,0,0,189,102,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-external-zabbix/deployment_scripts/puppet/modules/plugin_zabbix/manifests/params.pp,3,0,0,0,1,7,78,0,0,0,185,15,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/storage/all.pp,0,0,0,0,1,35,18,0,0,0,177,99,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/params.pp,0,0,0,0,1,0,99,0,0,0,176,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-glance/manifests/backend/vsphere.pp,1,0,0,0,1,20,3,0,0,0,176,104,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/backend/eqlx.pp,0,0,0,1,1,15,2,0,0,0,172,82,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack/manifests/ha/haproxy_service.pp,0,0,0,0,1,16,8,0,1,1,165,70,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-glance/manifests/notify/rabbitmq.pp,0,0,0,0,1,21,0,0,0,0,157,98,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/sahara/sahara.pp,0,2,0,1,1,42,43,0,2,2,157,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/drivers/pxe.pp,1,0,0,0,1,12,2,0,0,0,156,94,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/scheduler/filter.pp,0,0,0,0,1,12,7,0,0,0,155,69,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-designate/manifests/api.pp,0,0,0,0,1,12,5,0,0,0,151,80,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/logging.pp,1,0,0,0,1,16,4,0,0,0,149,94,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-heat/manifests/logging.pp,1,0,0,0,1,16,4,0,0,0,147,92,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-manila/manifests/backend/netapp.pp,0,0,0,1,1,25,14,0,0,0,145,97,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-external-zabbix/deployment_scripts/puppet/modules/plugin_zabbix/manifests/ha/haproxy.pp,1,0,0,0,1,49,45,0,0,0,145,15,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/quota.pp,0,0,0,0,1,18,2,0,0,0,143,90,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/config.pp,0,0,0,0,1,3,3,0,0,0,142,83,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/params.pp,0,0,0,0,1,0,86,0,0,0,140,4,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/keystone/auth.pp,6,0,0,0,1,14,10,0,0,1,139,87,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-external-zabbix/deployment_scripts/puppet/modules/plugin_zabbix/manifests/monitoring/nova_mon.pp,1,0,0,0,1,40,16,1,0,0,138,15,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-manila/manifests/service_instance.pp,0,0,0,1,1,21,16,0,0,0,136,80,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-glance/manifests/backend/s3.pp,0,0,0,0,1,22,3,0,0,0,134,62,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/haproxy/endpoint.pp,1,0,0,0,1,9,0,0,1,1,134,69,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/backend/solidfire.pp,0,0,0,1,1,17,2,0,0,0,132,84,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-keystone/examples/ldap_backend.pp,0,0,0,1,1,115,111,0,0,0,132,4,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-trove/manifests/keystone/auth.pp,10,0,0,0,1,17,14,0,0,1,122,80,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceilometer/manifests/keystone/auth.pp,9,0,0,1,1,19,13,0,0,1,120,72,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-glance/manifests/backend/swift.pp,2,0,0,0,1,22,10,0,0,0,120,54,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/backend/hp3par_iscsi.pp,1,0,0,1,1,15,5,0,0,0,117,67,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/cache.pp,0,0,0,0,1,13,0,0,0,0,117,83,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-infrastructure-alerting/deployment_scripts/puppet/modules/lma_infra_alerting/manifests/nagios/check_http.pp,1,0,0,0,1,10,5,1,0,0,115,30,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-keystone/manifests/endpoint.pp,8,0,0,0,1,14,11,0,0,1,114,53,1
